"dias_chuva_mensal";"precip_total_mensal_mm";"temp_media_mensal_c";"ano";"mes"
21.0;319.2;25.0;2019;2
28.0;459.0;25.1;2019;3
16.0;;25.4;2019;4
;;25.2;2019;5
;;25.0;2019;6
;;;2019;7
;;24.0;2019;8
;;;2019;9
;;25.3;2019;10
;;;2019;11
;;;2019;12
;;;2020;1
;;;2020;2
;;;2020;3
0.0;0.0;25.2;2020;4
;;24.2;2020;5
;;25.1;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
30.0;481.2;24.6;2015;1
22.0;372.0;25.3;2015;2
29.0;340.8;25.2;2015;3
24.0;334.4;25.5;2015;4
26.0;178.8;25.0;2015;5
21.0;72.0;24.7;2015;6
15.0;33.8;24.9;2015;7
12.0;101.8;26.0;2015;8
11.0;54.6;26.3;2015;9
14.0;118.8;26.4;2015;10
19.0;140.8;26.3;2015;11
20.0;298.8;25.7;2015;12
22.0;141.6;26.4;2016;1
20.0;72.0;26.0;2016;2
21.0;40.8;26.2;2016;3
15.0;37.0;25.9;2016;4
16.0;29.0;25.0;2016;5
4.0;;;2016;6
;;;2016;7
;;;2016;8
4.0;;;2016;9
19.0;179.8;26.1;2016;10
18.0;99.4;25.8;2016;11
29.0;446.8;25.3;2016;12
16.0;;24.9;2017;1
;;;2017;2
;;;2017;3
;;;2017;4
;;;2017;5
;;;2017;6
;;;2017;7
;;;2017;8
15.0;225.4;25.6;2017;9
13.0;132.8;25.9;2017;10
18.0;264.0;25.7;2017;11
24.0;349.2;25.4;2017;12
26.0;207.0;25.2;2018;1
19.0;184.2;25.2;2018;2
23.0;244.2;25.3;2018;3
22.0;180.2;25.3;2018;4
13.0;115.2;24.6;2018;5
7.0;33.0;23.1;2018;6
7.0;32.0;24.4;2018;7
12.0;107.2;24.1;2018;8
15.0;90.8;25.6;2018;9
21.0;211.2;25.9;2018;10
22.0;229.2;25.7;2018;11
25.0;190.2;25.2;2018;12
28.0;351.8;25.4;2019;1
25.0;394.4;25.5;2019;2
26.0;270.6;25.6;2019;3
20.0;208.6;25.8;2019;4
16.0;57.2;25.1;2019;5
16.0;95.4;25.2;2019;6
13.0;145.2;24.0;2019;7
8.0;82.8;24.4;2019;8
12.0;66.8;26.3;2019;9
21.0;165.6;25.1;2019;10
22.0;281.8;25.7;2019;11
20.0;364.4;25.9;2019;12
19.0;209.8;26.3;2020;1
21.0;299.8;25.7;2020;2
19.0;299.6;26.0;2020;3
20.0;294.0;25.3;2020;4
16.0;54.6;24.6;2020;5
10.0;67.6;25.1;2020;6
8.0;37.0;24.7;2020;7
5.0;85.2;24.9;2020;8
13.0;153.4;26.0;2020;9
15.0;132.8;25.8;2020;10
13.0;46.4;26.2;2020;11
20.0;302.2;25.4;2020;12
13.0;;25.5;2021;1
9.0;;;2021;2
2.0;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
16.0;;26.1;2023;12
25.0;152.6;26.3;2024;1
24.0;405.2;26.2;2024;2
22.0;198.8;26.4;2024;3
20.0;345.4;26.4;2024;4
16.0;92.8;24.7;2024;5
15.0;26.6;25.5;2024;6
6.0;56.2;24.0;2024;7
5.0;52.4;25.4;2024;8
6.0;97.4;26.8;2024;9
12.0;264.0;26.9;2024;10
21.0;189.2;25.9;2024;11
28.0;345.4;25.7;2024;12
29.0;136.6;24.6;2015;1
28.0;92.8;25.2;2015;2
21.0;168.8;25.2;2015;3
25.0;215.2;25.0;2015;4
19.0;170.8;24.3;2015;5
;;24.0;2015;6
5.0;13.0;23.5;2015;7
4.0;13.4;25.9;2015;8
;;26.3;2015;9
6.0;;26.8;2015;10
16.0;200.2;26.3;2015;11
18.0;190.8;25.8;2015;12
25.0;307.2;26.2;2016;1
25.0;405.4;25.6;2016;2
14.0;250.8;25.5;2016;3
16.0;87.2;25.2;2016;4
10.0;138.6;23.4;2016;5
2.0;14.6;22.1;2016;6
1.0;1.4;23.5;2016;7
4.0;55.4;24.5;2016;8
11.0;139.0;24.5;2016;9
15.0;169.4;25.5;2016;10
13.0;164.0;25.3;2016;11
18.0;276.2;25.4;2016;12
23.0;228.6;24.6;2017;1
20.0;269.6;25.0;2017;2
25.0;366.4;24.8;2017;3
18.0;284.2;24.7;2017;4
6.0;37.6;25.1;2017;5
;;22.9;2017;6
1.0;5.6;22.6;2017;7
8.0;46.6;25.0;2017;8
10.0;58.0;25.6;2017;9
16.0;123.6;25.7;2017;10
19.0;210.6;25.4;2017;11
22.0;155.8;25.5;2017;12
23.0;51.4;24.7;2018;1
;;25.1;2018;2
;;24.9;2018;3
;;25.3;2018;4
;;24.2;2018;5
;;22.1;2018;6
2.0;2.2;23.0;2018;7
17.0;34.6;22.6;2018;8
8.0;158.4;25.0;2018;9
20.0;173.8;25.7;2018;10
20.0;236.6;25.3;2018;11
24.0;267.6;25.0;2018;12
25.0;247.4;24.9;2019;1
25.0;226.2;25.1;2019;2
24.0;278.2;25.3;2019;3
18.0;148.8;25.1;2019;4
10.0;90.6;24.0;2019;5
5.0;5.8;24.3;2019;6
5.0;24.2;23.0;2019;7
3.0;28.8;23.7;2019;8
10.0;102.0;26.1;2019;9
17.0;111.0;24.9;2019;10
19.0;295.0;25.2;2019;11
23.0;390.2;25.2;2019;12
18.0;356.2;25.9;2020;1
14.0;139.0;25.4;2020;2
17.0;119.4;25.6;2020;3
11.0;;24.4;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
15.0;;26.5;2023;12
21.0;285.4;26.2;2024;1
16.0;;26.4;2024;2
11.0;65.2;26.6;2024;3
11.0;66.8;26.3;2024;4
8.0;145.8;23.3;2024;5
1.0;10.6;25.2;2024;6
0.0;0.0;22.8;2024;7
0.0;0.0;25.0;2024;8
2.0;15.0;27.4;2024;9
10.0;220.8;27.1;2024;10
18.0;300.6;26.0;2024;11
9.0;24.6;26.1;2024;12
1.0;;;2019;7
8.0;60.2;27.0;2019;8
22.0;202.4;27.3;2019;9
23.0;178.6;26.5;2019;10
15.0;;26.7;2019;11
;;;2019;12
;;;2020;1
;;;2020;2
;;;2020;3
;;;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
7.0;;;2022;6
6.0;;27.4;2022;7
14.0;82.6;27.1;2022;8
10.0;104.2;27.8;2022;9
17.0;284.2;26.8;2022;10
15.0;208.4;26.6;2022;11
25.0;266.4;26.2;2022;12
27.0;337.8;25.3;2023;1
24.0;;25.6;2023;2
28.0;437.2;25.6;2023;3
24.0;528.0;26.2;2023;4
20.0;226.2;26.8;2023;5
18.0;124.4;26.3;2023;6
6.0;47.0;27.5;2023;7
10.0;64.2;28.3;2023;8
9.0;34.6;28.7;2023;9
5.0;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
14.0;;26.4;2024;3
26.0;381.4;27.2;2024;4
20.0;204.0;27.1;2024;5
12.0;122.0;27.5;2024;6
6.0;8.6;27.9;2024;7
5.0;17.2;28.3;2024;8
6.0;107.6;29.1;2024;9
14.0;73.2;28.4;2024;10
19.0;122.2;27.5;2024;11
21.0;286.2;27.0;2024;12
31.0;392.4;26.3;2015;1
11.0;;;2015;2
28.0;427.6;25.8;2015;3
27.0;484.2;25.9;2015;4
26.0;298.4;26.6;2015;5
26.0;167.6;26.7;2015;6
26.0;149.8;26.7;2015;7
10.0;103.4;27.4;2015;8
12.0;63.4;27.6;2015;9
15.0;76.0;28.1;2015;10
10.0;61.0;28.3;2015;11
24.0;227.6;27.6;2015;12
29.0;250.4;27.0;2016;1
29.0;486.2;26.2;2016;2
30.0;503.0;26.4;2016;3
28.0;321.4;27.1;2016;4
25.0;248.6;27.3;2016;5
26.0;211.4;26.9;2016;6
18.0;128.8;27.0;2016;7
13.0;122.4;27.4;2016;8
14.0;92.4;27.4;2016;9
12.0;90.2;27.8;2016;10
13.0;92.2;28.1;2016;11
29.0;269.4;26.6;2016;12
28.0;550.0;25.9;2017;1
24.0;;25.8;2017;2
30.0;555.8;25.6;2017;3
25.0;432.8;26.3;2017;4
24.0;221.0;27.0;2017;5
20.0;146.4;27.3;2017;6
10.0;47.4;27.6;2017;7
20.0;201.6;27.3;2017;8
12.0;72.0;27.8;2017;9
20.0;236.6;27.3;2017;10
10.0;110.2;27.7;2017;11
21.0;254.0;27.0;2017;12
27.0;339.0;26.1;2018;1
24.0;583.8;25.7;2018;2
27.0;456.2;26.4;2018;3
29.0;546.4;25.9;2018;4
27.0;408.6;26.0;2018;5
12.0;107.4;27.1;2018;6
16.0;121.8;27.1;2018;7
19.0;222.4;26.6;2018;8
13.0;216.8;27.3;2018;9
20.0;276.2;27.6;2018;10
17.0;315.6;27.6;2018;11
28.0;449.6;25.8;2018;12
28.0;388.4;26.2;2019;1
25.0;426.6;26.3;2019;2
29.0;759.6;25.8;2019;3
27.0;563.8;26.3;2019;4
30.0;443.4;26.5;2019;5
20.0;244.8;27.0;2019;6
15.0;165.0;26.9;2019;7
18.0;151.0;27.2;2019;8
17.0;232.6;27.5;2019;9
21.0;274.8;27.3;2019;10
20.0;249.6;27.4;2019;11
23.0;376.2;27.2;2019;12
30.0;465.6;26.2;2020;1
26.0;553.8;26.0;2020;2
14.0;;25.8;2020;3
29.0;452.6;26.5;2020;4
28.0;474.6;26.9;2020;5
22.0;248.2;27.1;2020;6
17.0;156.2;27.4;2020;7
10.0;110.4;28.2;2020;8
19.0;142.2;27.7;2020;9
25.0;304.8;27.3;2020;10
27.0;414.6;27.0;2020;11
25.0;227.0;27.2;2020;12
23.0;;26.5;2021;1
27.0;633.8;26.0;2021;2
28.0;438.0;25.8;2021;3
26.0;513.4;26.5;2021;4
26.0;498.0;26.7;2021;5
24.0;191.0;26.9;2021;6
26.0;210.0;26.8;2021;7
18.0;275.8;27.4;2021;8
26.0;242.8;26.9;2021;9
27.0;312.6;27.6;2021;10
24.0;327.6;27.4;2021;11
24.0;286.2;27.5;2021;12
27.0;304.8;25.9;2022;1
25.0;275.6;26.7;2022;2
29.0;528.8;26.2;2022;3
27.0;501.0;25.9;2022;4
29.0;452.6;26.2;2022;5
15.0;;26.7;2022;6
17.0;113.0;27.4;2022;7
16.0;157.0;27.8;2022;8
18.0;182.0;27.8;2022;9
22.0;248.4;27.7;2022;10
22.0;368.0;27.2;2022;11
25.0;333.8;26.9;2022;12
30.0;359.6;26.4;2023;1
22.0;;26.1;2023;2
29.0;533.4;26.1;2023;3
29.0;308.8;26.8;2023;4
25.0;259.8;27.3;2023;5
20.0;193.8;27.5;2023;6
17.0;133.8;27.8;2023;7
7.0;26.2;28.4;2023;8
11.0;38.6;28.7;2023;9
10.0;;29.0;2023;10
8.0;;28.7;2023;11
16.0;;27.9;2023;12
30.0;506.6;27.2;2024;1
23.0;410.4;26.9;2024;2
31.0;537.8;27.2;2024;3
30.0;466.0;27.2;2024;4
28.0;332.2;27.5;2024;5
23.0;231.0;27.7;2024;6
6.0;36.8;28.4;2024;7
13.0;66.8;28.5;2024;8
11.0;23.2;28.9;2024;9
10.0;73.6;28.8;2024;10
9.0;68.6;28.9;2024;11
28.0;430.4;27.4;2024;12
11.0;;;2015;1
11.0;;;2015;2
8.0;;;2015;3
2.0;;;2015;4
3.0;;;2015;5
19.0;95.2;26.2;2015;6
3.0;;;2015;7
2.0;;;2015;8
3.0;21.8;27.5;2015;9
;;28.2;2015;10
1.0;;;2015;11
1.0;;;2015;12
17.0;129.0;27.2;2016;1
28.0;302.8;26.1;2016;2
;;26.2;2016;3
25.0;179.0;26.8;2016;4
18.0;156.0;27.1;2016;5
18.0;152.8;26.7;2016;6
21.0;143.4;26.6;2016;7
11.0;98.8;27.1;2016;8
9.0;42.6;27.0;2016;9
0.0;0.0;27.5;2016;10
3.0;1.2;28.1;2016;11
27.0;225.0;26.5;2016;12
28.0;135.4;25.8;2017;1
22.0;205.0;25.6;2017;2
29.0;254.2;25.3;2017;3
29.0;415.8;25.7;2017;4
26.0;173.2;26.5;2017;5
22.0;129.4;26.9;2017;6
11.0;73.2;27.2;2017;7
11.0;29.8;27.3;2017;8
10.0;27.8;27.7;2017;9
8.0;25.4;27.5;2017;10
3.0;8.0;27.9;2017;11
11.0;74.2;27.0;2017;12
16.0;192.8;25.7;2018;1
23.0;192.6;25.4;2018;2
29.0;331.8;26.0;2018;3
28.0;166.2;25.4;2018;4
26.0;256.6;25.5;2018;5
20.0;108.8;26.7;2018;6
18.0;187.0;26.6;2018;7
20.0;;26.4;2018;8
14.0;122.8;27.0;2018;9
10.0;83.2;27.5;2018;10
7.0;205.0;27.8;2018;11
29.0;419.0;25.4;2018;12
23.0;219.6;25.9;2019;1
25.0;121.2;25.5;2019;2
29.0;552.6;25.5;2019;3
29.0;337.6;25.8;2019;4
28.0;283.4;26.1;2019;5
25.0;167.2;26.6;2019;6
17.0;;26.6;2019;7
20.0;124.0;26.9;2019;8
3.0;;;2019;9
12.0;71.8;27.3;2019;10
8.0;98.0;27.4;2019;11
17.0;298.0;27.0;2019;12
30.0;203.4;25.6;2020;1
27.0;441.6;25.7;2020;2
27.0;607.6;25.7;2020;3
30.0;593.0;25.9;2020;4
22.0;311.8;26.4;2020;5
21.0;191.2;26.6;2020;6
19.0;143.6;27.0;2020;7
9.0;48.4;27.7;2020;8
9.0;;27.5;2020;9
11.0;128.8;27.6;2020;10
24.0;261.6;26.5;2020;11
18.0;141.4;26.9;2020;12
15.0;;26.5;2021;1
25.0;265.6;25.7;2021;2
31.0;220.4;25.3;2021;3
25.0;;26.0;2021;4
21.0;;26.0;2021;5
;;;2021;6
6.0;;;2021;7
2.0;;;2021;8
4.0;;;2021;9
;;;2021;10
;;;2021;11
7.0;;;2021;12
27.0;451.2;25.4;2022;1
13.0;;26.1;2022;2
15.0;;25.5;2022;3
16.0;;25.5;2022;4
15.0;;25.6;2022;5
2.0;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
6.0;;;2023;1
26.0;357.0;25.4;2023;2
5.0;;;2023;3
13.0;;;2023;4
25.0;228.8;26.6;2023;5
8.0;;;2023;6
5.0;;;2023;7
;;;2023;8
9.0;62.4;28.1;2023;9
6.0;70.6;28.4;2023;10
12.0;81.8;28.4;2023;11
22.0;237.0;27.3;2023;12
27.0;391.8;26.8;2024;1
26.0;456.0;26.4;2024;2
27.0;426.8;26.5;2024;3
29.0;381.8;26.6;2024;4
27.0;329.0;26.9;2024;5
18.0;179.8;27.2;2024;6
13.0;72.0;27.8;2024;7
10.0;64.0;27.8;2024;8
5.0;26.8;28.4;2024;9
3.0;41.8;28.4;2024;10
4.0;6.2;28.7;2024;11
22.0;239.4;27.4;2024;12
21.0;202.8;25.1;2015;1
22.0;329.2;24.7;2015;2
28.0;378.2;24.8;2015;3
28.0;218.8;25.2;2015;4
25.0;156.2;25.5;2015;5
5.0;;;2015;6
;;;2015;7
2.0;;;2015;8
7.0;51.8;26.9;2015;9
7.0;128.8;27.3;2015;10
6.0;15.2;27.7;2015;11
6.0;7.6;27.3;2015;12
19.0;172.4;26.1;2016;1
25.0;245.6;25.9;2016;2
31.0;128.6;25.3;2016;3
;;25.6;2016;4
;;25.9;2016;5
;;26.2;2016;6
;;;2016;7
;;26.6;2016;8
4.0;22.0;27.6;2016;9
9.0;83.6;27.5;2016;10
10.0;42.0;29.2;2016;11
20.0;234.0;28.3;2016;12
22.0;505.0;25.0;2017;1
24.0;472.6;24.4;2017;2
31.0;423.4;24.8;2017;3
28.0;392.4;25.1;2017;4
19.0;116.8;25.9;2017;5
;;;2017;6
;;;2017;7
9.0;46.6;26.7;2017;8
8.0;26.2;27.2;2017;9
6.0;12.2;28.0;2017;10
5.0;11.6;28.3;2017;11
16.0;252.4;27.0;2017;12
27.0;128.0;25.5;2018;1
24.0;302.8;24.5;2018;2
14.0;;24.9;2018;3
;;;2018;4
;;;2018;5
;;;2018;6
;;;2018;7
12.0;;25.8;2018;8
14.0;48.0;26.3;2018;9
14.0;91.6;27.0;2018;10
12.0;;27.1;2018;11
;;;2018;12
;;;2019;1
;;;2019;2
;;;2019;3
;;;2019;4
;;;2019;5
;;;2019;6
11.0;;25.6;2019;7
11.0;60.6;26.5;2019;8
11.0;47.6;26.8;2019;9
17.0;140.6;26.1;2019;10
14.0;154.8;26.3;2019;11
21.0;166.4;25.7;2019;12
24.0;393.0;24.9;2020;1
26.0;315.6;24.8;2020;2
23.0;278.0;25.1;2020;3
27.0;304.8;25.0;2020;4
20.0;264.2;25.5;2020;5
10.0;60.6;25.9;2020;6
7.0;31.4;26.8;2020;7
7.0;41.8;27.1;2020;8
8.0;33.8;27.0;2020;9
8.0;47.0;27.4;2020;10
19.0;159.8;25.9;2020;11
19.0;207.4;25.2;2020;12
13.0;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
7.0;;26.0;2022;6
9.0;26.2;26.3;2022;7
10.0;36.8;26.7;2022;8
7.0;33.8;27.4;2022;9
10.0;51.6;27.2;2022;10
18.0;231.8;25.9;2022;11
20.0;344.0;25.3;2022;12
30.0;296.6;24.4;2023;1
25.0;376.8;24.5;2023;2
27.0;407.0;24.6;2023;3
23.0;390.6;24.9;2023;4
21.0;274.6;25.8;2023;5
12.0;99.6;26.2;2023;6
12.0;70.0;26.6;2023;7
5.0;21.6;27.7;2023;8
8.0;55.4;28.0;2023;9
8.0;31.0;28.6;2023;10
11.0;45.4;28.1;2023;11
17.0;77.8;27.0;2023;12
24.0;308.4;26.0;2024;1
22.0;296.0;25.8;2024;2
27.0;491.8;25.7;2024;3
29.0;353.0;25.5;2024;4
25.0;218.0;26.1;2024;5
11.0;64.6;26.8;2024;6
4.0;;27.1;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
5.0;92.2;25.8;2015;1
25.0;227.0;25.5;2015;2
23.0;;25.7;2015;3
;;26.0;2015;4
;;26.5;2015;5
;;26.7;2015;6
4.0;;26.2;2015;7
4.0;;26.5;2015;8
7.0;6.0;27.2;2015;9
3.0;;28.1;2015;10
;;;2015;11
12.0;47.0;27.6;2015;12
25.0;193.6;26.4;2016;1
12.0;86.0;26.9;2016;2
30.0;650.6;26.3;2016;3
20.0;;26.9;2016;4
9.0;;;2016;5
;;;2016;6
4.0;;26.9;2016;7
;;;2016;8
;;;2016;9
8.0;;27.5;2016;10
;;;2016;11
;;;2016;12
12.0;;;2017;1
7.0;;;2017;2
5.0;;;2017;3
;;;2017;4
;;;2017;5
;;;2017;6
6.0;25.2;26.4;2017;7
6.0;41.2;27.2;2017;8
2.0;;27.7;2017;9
;;;2017;10
;;;2017;11
19.0;;26.1;2017;12
28.0;113.2;26.0;2018;1
11.0;;;2018;2
;;;2018;3
;;;2018;4
2.0;;;2018;5
;;;2018;6
;;;2018;7
2.0;;;2018;8
3.0;;27.3;2018;9
9.0;18.8;28.1;2018;10
14.0;145.8;27.5;2018;11
25.0;233.2;25.7;2018;12
30.0;65.8;25.6;2019;1
;;25.9;2019;2
30.0;111.4;25.7;2019;3
26.0;425.0;25.8;2019;4
2.0;;;2019;5
1.0;;;2019;6
;;26.4;2019;7
;;;2019;8
;;28.0;2019;9
;;27.9;2019;10
;;27.8;2019;11
;;27.0;2019;12
;;26.0;2020;1
;;26.2;2020;2
;;;2020;3
;;;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
15.0;117.8;26.4;2022;6
3.0;5.2;27.1;2022;7
3.0;;27.3;2022;8
4.0;3.4;28.3;2022;9
12.0;28.4;28.1;2022;10
11.0;182.0;26.9;2022;11
21.0;258.0;26.2;2022;12
21.0;185.0;25.8;2023;1
23.0;354.6;25.8;2023;2
25.0;426.0;25.7;2023;3
17.0;;26.1;2023;4
12.0;;26.7;2023;5
4.0;;27.2;2023;6
5.0;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
15.0;;27.2;2024;4
16.0;88.2;27.9;2024;5
8.0;65.6;27.6;2024;6
4.0;7.8;27.5;2024;7
2.0;5.2;28.1;2024;8
1.0;1.2;29.5;2024;9
3.0;55.2;29.4;2024;10
4.0;17.8;28.8;2024;11
13.0;187.6;27.4;2024;12
;;26.1;2015;1
;;25.8;2015;2
;;25.5;2015;3
;;26.0;2015;4
;;26.2;2015;5
;;26.2;2015;6
;;26.2;2015;7
;;27.5;2015;8
4.0;15.2;28.6;2015;9
5.0;44.8;29.0;2015;10
6.0;106.2;28.3;2015;11
6.0;38.2;28.1;2015;12
11.0;47.2;27.9;2016;1
25.0;177.8;26.9;2016;2
26.0;344.4;26.4;2016;3
22.0;258.0;26.8;2016;4
16.0;84.2;26.8;2016;5
10.0;37.2;26.6;2016;6
5.0;29.8;26.8;2016;7
4.0;30.0;27.7;2016;8
1.0;;;2016;9
7.0;105.4;27.4;2016;10
5.0;50.8;27.6;2016;11
21.0;359.4;26.4;2016;12
21.0;220.2;25.6;2017;1
24.0;310.0;25.4;2017;2
30.0;328.6;25.7;2017;3
20.0;247.0;26.4;2017;4
20.0;101.2;26.5;2017;5
8.0;18.4;26.7;2017;6
;;26.7;2017;7
5.0;11.6;27.9;2017;8
3.0;32.2;28.2;2017;9
9.0;176.4;28.0;2017;10
8.0;94.8;27.8;2017;11
15.0;116.6;26.5;2017;12
18.0;157.6;26.1;2018;1
5.0;;25.5;2018;2
;;25.8;2018;3
;;25.7;2018;4
;;26.1;2018;5
;;26.1;2018;6
;;26.0;2018;7
5.0;37.0;26.8;2018;8
14.0;12.4;27.4;2018;9
11.0;25.2;28.1;2018;10
10.0;;27.3;2018;11
13.0;;25.9;2018;12
9.0;;;2019;1
5.0;;;2019;2
6.0;;;2019;3
1.0;;;2019;4
;;;2019;5
;;;2019;6
4.0;;26.3;2019;7
3.0;;27.3;2019;8
4.0;60.4;28.2;2019;9
18.0;145.2;27.1;2019;10
7.0;79.8;27.1;2019;11
20.0;107.4;26.8;2019;12
23.0;237.4;26.2;2020;1
28.0;220.4;26.1;2020;2
6.0;;;2020;3
;;;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
11.0;;26.2;2022;6
8.0;9.6;26.8;2022;7
3.0;49.0;27.2;2022;8
22.0;86.0;27.6;2022;9
18.0;240.6;27.2;2022;10
15.0;271.0;26.7;2022;11
16.0;225.2;26.2;2022;12
21.0;138.8;25.4;2023;1
18.0;193.8;25.7;2023;2
19.0;257.0;25.7;2023;3
15.0;202.8;26.3;2023;4
13.0;88.6;26.6;2023;5
6.0;32.4;26.8;2023;6
4.0;12.4;26.7;2023;7
3.0;7.6;28.0;2023;8
5.0;20.6;28.9;2023;9
5.0;75.4;29.4;2023;10
2.0;22.8;29.3;2023;11
5.0;48.0;28.3;2023;12
;;27.1;2024;1
;;26.9;2024;2
;;27.0;2024;3
;;27.0;2024;4
;;27.5;2024;5
;;27.5;2024;6
;;27.4;2024;7
4.0;20.6;27.8;2024;8
0.0;0.0;29.4;2024;9
5.0;109.6;28.6;2024;10
1.0;8.6;29.0;2024;11
;;;2024;12
23.0;156.4;26.4;2015;1
19.0;76.6;25.6;2015;2
29.0;408.4;25.5;2015;3
24.0;268.4;25.8;2015;4
23.0;106.8;26.2;2015;5
17.0;57.6;26.0;2015;6
9.0;12.8;26.3;2015;7
1.0;0.2;26.8;2015;8
1.0;2.2;27.7;2015;9
1.0;0.2;28.5;2015;10
1.0;2.2;28.8;2015;11
8.0;16.8;28.5;2015;12
20.0;81.4;27.6;2016;1
18.0;117.0;27.1;2016;2
29.0;369.6;26.4;2016;3
26.0;276.6;26.6;2016;4
15.0;137.4;27.0;2016;5
4.0;16.8;26.5;2016;6
2.0;11.0;26.5;2016;7
0.0;0.0;27.6;2016;8
;;28.3;2016;9
;;28.3;2016;10
;;;2016;11
;;;2016;12
;;;2017;1
5.0;;;2017;2
15.0;;25.6;2017;3
22.0;;26.0;2017;4
18.0;104.2;26.6;2017;5
10.0;42.4;26.5;2017;6
6.0;29.2;26.0;2017;7
1.0;0.2;27.4;2017;8
3.0;2.8;28.0;2017;9
6.0;;27.6;2017;10
;;;2017;11
;;;2017;12
10.0;;;2018;1
24.0;485.2;25.3;2018;2
26.0;255.8;25.7;2018;3
25.0;545.2;25.3;2018;4
21.0;205.6;25.6;2018;5
9.0;30.8;25.9;2018;6
6.0;28.0;26.1;2018;7
8.0;21.8;26.3;2018;8
1.0;2.0;27.3;2018;9
5.0;32.8;27.8;2018;10
5.0;;28.1;2018;11
8.0;;;2018;12
27.0;424.4;25.3;2019;1
25.0;345.8;25.2;2019;2
29.0;779.2;25.1;2019;3
28.0;445.0;25.7;2019;4
3.0;;26.2;2019;5
;;26.4;2019;6
;;26.1;2019;7
;;26.4;2019;8
